time,rho_core,rho_sample,delta_rho
5.240000,0.86013372,0.95354813,-2.57168960e-02
5.250000,0.86015499,0.95353096,-2.57463072e-02
5.260000,0.86017664,0.95351409,-2.57753341e-02
5.270000,0.86019862,0.95349752,-2.58040140e-02
5.280000,0.86022089,0.95348126,-2.58323979e-02
5.290000,0.86024339,0.95346528,-2.58605381e-02
5.300000,0.86026608,0.95344955,-2.58884758e-02
5.310000,0.86028894,0.95343404,-2.59162305e-02
5.320000,0.86031198,0.95341869,-2.59437933e-02
5.330000,0.86033523,0.95340346,-2.59711276e-02
5.340000,0.86035876,0.95338829,-2.59981772e-02
5.350000,0.86038262,0.95337313,-2.60248810e-02
5.360000,0.86040687,0.95335790,-2.60511936e-02
5.370000,0.86043150,0.95334256,-2.60771056e-02
5.380000,0.86045647,0.95332704,-2.61026620e-02
5.390000,0.86048168,0.95331130,-2.61279712e-02
5.400000,0.86050695,0.95329531,-2.61532040e-02
5.410000,0.86053207,0.95327906,-2.61785797e-02
5.420000,0.86055679,0.95326259,-2.62043399e-02
5.430000,0.86058089,0.95324595,-2.62307152e-02
5.440000,0.86060417,0.95322924,-2.62578892e-02
5.450000,0.86062654,0.95321255,-2.62859657e-02
5.460000,0.86064800,0.95319600,-2.63149474e-02
5.470000,0.86066864,0.95317971,-2.63447283e-02
5.480000,0.86068867,0.95316376,-2.63751038e-02
5.490000,0.86070838,0.95314820,-2.64057967e-02
5.500000,0.86072807,0.95313305,-2.64364943e-02
5.510000,0.86074804,0.95311830,-2.64668919e-02
5.520000,0.86076857,0.95310388,-2.64967336e-02
5.530000,0.86078981,0.95308971,-2.65258437e-02
5.540000,0.86081184,0.95307570,-2.65541441e-02
5.550000,0.86083466,0.95306177,-2.65816541e-02
5.560000,0.86085815,0.95304785,-2.66084749e-02
5.570000,0.86088217,0.95303388,-2.66347615e-02
5.580000,0.86090653,0.95301984,-2.66606901e-02
5.590000,0.86093107,0.95300575,-2.66864262e-02
5.600000,0.86095567,0.95299164,-2.67121007e-02
5.610000,0.86098022,0.95297755,-2.67377984e-02
5.620000,0.86100471,0.95296353,-2.67635596e-02
5.630000,0.86102910,0.95294965,-2.67893921e-02
5.640000,0.86105342,0.95293593,-2.68152906e-02
5.650000,0.86107766,0.95292241,-2.68412560e-02
5.660000,0.86110181,0.95290911,-2.68673088e-02
5.670000,0.86112581,0.95289603,-2.68934934e-02
5.680000,0.86114960,0.95288314,-2.69198704e-02
5.690000,0.86117313,0.95287043,-2.69464989e-02
5.700000,0.86119636,0.95285787,-2.69734136e-02
5.710000,0.86121931,0.95284543,-2.70006018e-02
5.720000,0.86124204,0.95283308,-2.70279880e-02
5.730000,0.86126471,0.95282081,-2.70554298e-02
5.740000,0.86128751,0.95280861,-2.70827288e-02
5.750000,0.86131067,0.95279650,-2.71096553e-02
5.760000,0.86133442,0.95278449,-2.71359832e-02
5.770000,0.86135894,0.95277260,-2.71615282e-02
5.780000,0.86138434,0.95276085,-2.71861819e-02
5.790000,0.86141062,0.95274926,-2.72099362e-02
5.800000,0.86143769,0.95273786,-2.72328912e-02
5.810000,0.86146536,0.95272663,-2.72552455e-02
5.820000,0.86149333,0.95271559,-2.72772716e-02
5.830000,0.86152132,0.95270472,-2.72992786e-02
5.840000,0.86154900,0.95269402,-2.73215709e-02
5.850000,0.86157613,0.95268348,-2.73444088e-02
5.860000,0.86160252,0.95267310,-2.73679779e-02
5.870000,0.86162807,0.95266288,-2.73923712e-02
5.880000,0.86165279,0.95265280,-2.74175865e-02
5.890000,0.86167676,0.95264287,-2.74435365e-02
5.900000,0.86170013,0.95263306,-2.74700705e-02
5.910000,0.86172310,0.95262335,-2.74969995e-02
5.920000,0.86174586,0.95261370,-2.75241230e-02
5.930000,0.86176860,0.95260410,-2.75512504e-02
5.940000,0.86179150,0.95259450,-2.75782161e-02
5.950000,0.86181467,0.95258493,-2.76048853e-02
5.960000,0.86183824,0.95257538,-2.76311533e-02
5.970000,0.86186228,0.95256592,-2.76569395e-02
5.980000,0.86188685,0.95255660,-2.76821801e-02
5.990000,0.86191201,0.95254750,-2.77068222e-02
6.000000,0.86193780,0.95253869,-2.77308215e-02
6.010000,0.86196425,0.95253021,-2.77541464e-02
6.020000,0.86199138,0.95252208,-2.77767851e-02
6.030000,0.86201916,0.95251427,-2.77987578e-02
6.040000,0.86204753,0.95250670,-2.78201276e-02
6.050000,0.86207637,0.95249929,-2.78410090e-02
6.060000,0.86210553,0.95249193,-2.78615698e-02
6.070000,0.86213478,0.95248453,-2.78820248e-02
6.080000,0.86216388,0.95247703,-2.79026207e-02
6.090000,0.86219257,0.95246941,-2.79236123e-02
6.100000,0.86222061,0.95246174,-2.79452333e-02
6.110000,0.86224784,0.95245409,-2.79676666e-02
6.120000,0.86227413,0.95244659,-2.79910166e-02
6.130000,0.86229949,0.95243937,-2.80152904e-02
6.140000,0.86232401,0.95243253,-2.80403910e-02
6.150000,0.86234789,0.95242614,-2.80661241e-02
6.160000,0.86237139,0.95242020,-2.80922199e-02
6.170000,0.86239483,0.95241468,-2.81183671e-02
6.180000,0.86241852,0.95240948,-2.81442549e-02
6.190000,0.86244272,0.95240450,-2.81696169e-02
6.200000,0.86246761,0.95239962,-2.81942713e-02
6.210000,0.86249327,0.95239475,-2.82181497e-02
6.220000,0.86251964,0.95238984,-2.82413098e-02
6.230000,0.86254653,0.95238489,-2.82639292e-02
6.240000,0.86257369,0.95237995,-2.82862796e-02
6.250000,0.86260077,0.95237510,-2.83086857e-02
6.260000,0.86262746,0.95237043,-2.83314722e-02
6.270000,0.86265349,0.95236605,-2.83549100e-02
6.280000,0.86267869,0.95236203,-2.83791679e-02
6.290000,0.86270302,0.95235840,-2.84042797e-02
6.300000,0.86272660,0.95235519,-2.84301327e-02
6.310000,0.86274967,0.95235234,-2.84564801e-02
6.320000,0.86277258,0.95234981,-2.84829773e-02
6.330000,0.86279572,0.95234751,-2.85092351e-02
6.340000,0.86281945,0.95234537,-2.85348821e-02
6.350000,0.86284408,0.95234331,-2.85596245e-02
6.360000,0.86286977,0.95234128,-2.85832921e-02
6.370000,0.86289655,0.95233924,-2.86058626e-02
6.380000,0.86292429,0.95233718,-2.86274585e-02
6.390000,0.86295276,0.95233510,-2.86483171e-02
6.400000,0.86298165,0.95233301,-2.86687408e-02
6.410000,0.86301065,0.95233094,-2.86890371e-02
6.420000,0.86303951,0.95232894,-2.87094612e-02
6.430000,0.86306808,0.95232703,-2.87301730e-02
6.440000,0.86309630,0.95232525,-2.87512194e-02
6.450000,0.86312423,0.95232363,-2.87725421e-02
6.460000,0.86315200,0.95232221,-2.87940121e-02
6.470000,0.86317976,0.95232100,-2.88154803e-02
6.480000,0.86320762,0.95232002,-2.88368314e-02
6.490000,0.86323563,0.95231928,-2.88580295e-02
6.500000,0.86326371,0.95231880,-2.88791418e-02
6.510000,0.86329170,0.95231857,-2.89003352e-02
6.520000,0.86331936,0.95231861,-2.89218446e-02
6.530000,0.86334644,0.95231890,-2.89439208e-02
6.540000,0.86337274,0.95231943,-2.89667688e-02
6.550000,0.86339815,0.95232018,-2.89904917e-02
6.560000,0.86342271,0.95232114,-2.90150530e-02
6.570000,0.86344661,0.95232225,-2.90402681e-02
6.580000,0.86347015,0.95232346,-2.90658263e-02
6.590000,0.86349372,0.95232473,-2.90913410e-02
6.600000,0.86351772,0.95232601,-2.91164161e-02
6.610000,0.86354248,0.95232725,-2.91407161e-02
6.620000,0.86356823,0.95232845,-2.91640239e-02
6.630000,0.86359501,0.95232960,-2.91862758e-02
6.640000,0.86362275,0.95233076,-2.92075658e-02
6.650000,0.86365121,0.95233198,-2.92281209e-02
6.660000,0.86368009,0.95233335,-2.92482521e-02
6.670000,0.86370903,0.95233497,-2.92682945e-02
6.680000,0.86373776,0.95233690,-2.92885475e-02
6.690000,0.86376605,0.95233921,-2.93092278e-02
6.700000,0.86379379,0.95234192,-2.93304432e-02
6.710000,0.86382099,0.95234502,-2.93521909e-02
6.720000,0.86384773,0.95234846,-2.93743770e-02
6.730000,0.86387418,0.95235216,-2.93968515e-02
6.740000,0.86390049,0.95235605,-2.94194484e-02
6.750000,0.86392681,0.95236003,-2.94420241e-02
6.760000,0.86395324,0.95236405,-2.94644826e-02
6.770000,0.86397981,0.95236807,-2.94867881e-02
6.780000,0.86400650,0.95237210,-2.95089599e-02
6.790000,0.86403325,0.95237615,-2.95310560e-02
6.800000,0.86406000,0.95238028,-2.95531487e-02
6.810000,0.86408667,0.95238456,-2.95752995e-02
6.820000,0.86411325,0.95238905,-2.95975375e-02
6.830000,0.86413974,0.95239379,-2.96198473e-02
6.840000,0.86416621,0.95239881,-2.96421666e-02
6.850000,0.86419276,0.95240413,-2.96643950e-02
6.860000,0.86421952,0.95240972,-2.96864096e-02
6.870000,0.86424660,0.95241557,-2.97080869e-02
6.880000,0.86427410,0.95242163,-2.97293247e-02
6.890000,0.86430210,0.95242788,-2.97500613e-02
6.900000,0.86433059,0.95243430,-2.97702885e-02
6.910000,0.86435953,0.95244089,-2.97900560e-02
6.920000,0.86438881,0.95244765,-2.98094664e-02
6.930000,0.86441831,0.95245460,-2.98286608e-02
6.940000,0.86444784,0.95246180,-2.98477969e-02
6.950000,0.86447728,0.95246926,-2.98670237e-02
6.960000,0.86450649,0.95247701,-2.98864550e-02
6.970000,0.86453544,0.95248506,-2.99061486e-02
6.980000,0.86456412,0.95249340,-2.99260924e-02
6.990000,0.86459262,0.95250198,-2.99462036e-02
7.000000,0.86462109,0.95251072,-2.99663387e-02
7.010000,0.86464970,0.95251953,-2.99863165e-02
7.020000,0.86467865,0.95252831,-3.00059472e-02
7.030000,0.86470810,0.95253695,-3.00250654e-02
7.040000,0.86473816,0.95254537,-3.00435591e-02
7.050000,0.86476887,0.95255352,-3.00613905e-02
7.060000,0.86480019,0.95256139,-3.00786033e-02
7.070000,0.86483199,0.95256902,-3.00953159e-02
7.080000,0.86486411,0.95257650,-3.01117014e-02
7.090000,0.86489635,0.95258393,-3.01279580e-02
7.100000,0.86492852,0.95259146,-3.01442767e-02
7.110000,0.86496046,0.95259922,-3.01608107e-02
7.120000,0.86499207,0.95260733,-3.01776543e-02
7.130000,0.86502334,0.95261585,-3.01948329e-02
7.140000,0.86505431,0.95262482,-3.02123071e-02
7.150000,0.86508505,0.95263421,-3.02299876e-02
7.160000,0.86511569,0.95264397,-3.02477580e-02
7.170000,0.86514635,0.95265401,-3.02655004e-02
7.180000,0.86517712,0.95266423,-3.02831175e-02
7.190000,0.86520807,0.95267455,-3.03005483e-02
7.200000,0.86523921,0.95268493,-3.03177742e-02
7.210000,0.86527052,0.95269533,-3.03348153e-02
7.220000,0.86530196,0.95270579,-3.03517195e-02
7.230000,0.86533347,0.95271633,-3.03685469e-02
7.240000,0.86536498,0.95272702,-3.03853534e-02
7.250000,0.86539646,0.95273793,-3.04021775e-02
7.260000,0.86542790,0.95274910,-3.04190319e-02
7.270000,0.86545932,0.95276057,-3.04359006e-02
7.280000,0.86549075,0.95277233,-3.04527425e-02
7.290000,0.86552225,0.95278436,-3.04694977e-02
7.300000,0.86555390,0.95279661,-3.04860962e-02
7.310000,0.86558577,0.95280902,-3.05024670e-02
7.320000,0.86561791,0.95282153,-3.05185450e-02
7.330000,0.86565040,0.95283408,-3.05342772e-02
7.340000,0.86568325,0.95284665,-3.05496266e-02
7.350000,0.86571649,0.95285920,-3.05645754e-02
7.360000,0.86575011,0.95287175,-3.05791278e-02
7.370000,0.86578409,0.95288431,-3.05933122e-02
7.380000,0.86581838,0.95289691,-3.06071818e-02
7.390000,0.86585289,0.95290960,-3.06208147e-02
7.400000,0.86588753,0.95292241,-3.06343089e-02
7.410000,0.86592218,0.95293540,-3.06477747e-02
7.420000,0.86595674,0.95294861,-3.06613226e-02
7.430000,0.86599111,0.95296207,-3.06750490e-02
7.440000,0.86602522,0.95297581,-3.06890205e-02
7.450000,0.86605905,0.95298985,-3.07032622e-02
7.460000,0.86609262,0.95300419,-3.07177513e-02
7.470000,0.86612600,0.95301883,-3.07324188e-02
7.480000,0.86615930,0.95303375,-3.07471607e-02
7.490000,0.86619263,0.95304888,-3.07618571e-02
7.500000,0.86622610,0.95306419,-3.07763959e-02
7.510000,0.86625980,0.95307960,-3.07906961e-02
7.520000,0.86629376,0.95309502,-3.08047262e-02
7.530000,0.86632795,0.95311039,-3.08185125e-02
7.540000,0.86636230,0.95312563,-3.08321345e-02
7.550000,0.86639668,0.95314068,-3.08457084e-02
7.560000,0.86643097,0.95315553,-3.08593601e-02
7.570000,0.86646507,0.95317017,-3.08731945e-02
7.580000,0.86649891,0.95318462,-3.08872664e-02
7.590000,0.86653253,0.95319896,-3.09015599e-02
7.600000,0.86656600,0.95321327,-3.09159805e-02
7.610000,0.86659951,0.95322765,-3.09303635e-02
7.620000,0.86663325,0.95324222,-3.09444954e-02
7.630000,0.86666746,0.95325707,-3.09581460e-02
7.640000,0.86670235,0.95327230,-3.09711042e-02
7.650000,0.86673808,0.95328797,-3.09832125e-02
7.660000,0.86677472,0.95330410,-3.09943915e-02
7.670000,0.86681227,0.95332069,-3.10046541e-02
7.680000,0.86685063,0.95333771,-3.10141049e-02
7.690000,0.86688959,0.95335510,-3.10229278e-02
7.700000,0.86692894,0.95337281,-3.10313636e-02
7.710000,0.86696839,0.95339076,-3.10396822e-02
7.720000,0.86700767,0.95340890,-3.10481532e-02
7.730000,0.86704655,0.95342720,-3.10570177e-02
7.740000,0.86708483,0.95344561,-3.10664644e-02
7.750000,0.86712241,0.95346413,-3.10766104e-02
7.760000,0.86715924,0.95348275,-3.10874891e-02
7.770000,0.86719538,0.95350147,-3.10990444e-02
7.780000,0.86723098,0.95352026,-3.11111336e-02
7.790000,0.86726624,0.95353913,-3.11235393e-02
7.800000,0.86730145,0.95355803,-3.11359907e-02
7.810000,0.86733690,0.95357696,-3.11481933e-02
7.820000,0.86737287,0.95359587,-3.11598647e-02
7.830000,0.86740959,0.95361476,-3.11707717e-02
7.840000,0.86744721,0.95363361,-3.11807625e-02
7.850000,0.86748579,0.95365242,-3.11897879e-02
7.860000,0.86752526,0.95367122,-3.11979062e-02
7.870000,0.86756548,0.95369003,-3.12052684e-02
7.880000,0.86760623,0.95370886,-3.12120864e-02
7.890000,0.86764729,0.95372775,-3.12185888e-02
7.900000,0.86768845,0.95374669,-3.12249728e-02
7.910000,0.86772959,0.95376568,-3.12313635e-02
7.920000,0.86777069,0.95378471,-3.12377899e-02
7.930000,0.86781180,0.95380375,-3.12441834e-02
7.940000,0.86785308,0.95382278,-3.12504015e-02
7.950000,0.86789470,0.95384176,-3.12562711e-02
7.960000,0.86793680,0.95386069,-3.12616429e-02
7.970000,0.86797946,0.95387957,-3.12664430e-02
7.980000,0.86802265,0.95389844,-3.12707100e-02
7.990000,0.86806619,0.95391733,-3.12746082e-02
8.000000,0.86810982,0.95393630,-3.12784105e-02
8.010000,0.86815319,0.95395541,-3.12824559e-02
8.020000,0.86819596,0.95397474,-3.12870884e-02
8.030000,0.86823785,0.95399432,-3.12925906e-02
8.040000,0.86827870,0.95401421,-3.12991267e-02
8.050000,0.86831849,0.95403442,-3.13067067e-02
8.060000,0.86835737,0.95405493,-3.13151787e-02
8.070000,0.86839565,0.95407573,-3.13242518e-02
8.080000,0.86843369,0.95409676,-3.13335417e-02
8.090000,0.86847192,0.95411794,-3.13426313e-02
8.100000,0.86851074,0.95413920,-3.13511303e-02
8.110000,0.86855044,0.95416047,-3.13587255e-02
8.120000,0.86859124,0.95418166,-3.13652101e-02
8.130000,0.86863324,0.95420275,-3.13704908e-02
8.140000,0.86867642,0.95422370,-3.13745750e-02
8.150000,0.86872071,0.95424451,-3.13775439e-02
8.160000,0.86876597,0.95426523,-3.13795211e-02
8.170000,0.86881208,0.95428589,-3.13806448e-02
8.180000,0.86885889,0.95430656,-3.13810502e-02
8.190000,0.86890628,0.95432729,-3.13808641e-02
8.200000,0.86895413,0.95434814,-3.13802091e-02
8.210000,0.86900231,0.95436913,-3.13792130e-02
8.220000,0.86905068,0.95439028,-3.13780178e-02
8.230000,0.86909907,0.95441160,-3.13767813e-02
8.240000,0.86914733,0.95443305,-3.13756696e-02
8.250000,0.86919530,0.95445463,-3.13748413e-02
8.260000,0.86924284,0.95447632,-3.13744250e-02
8.270000,0.86928988,0.95449811,-3.13744980e-02
8.280000,0.86933641,0.95451999,-3.13750711e-02
8.290000,0.86938249,0.95454197,-3.13760845e-02
8.300000,0.86942823,0.95456406,-3.13774168e-02
8.310000,0.86947381,0.95458624,-3.13789062e-02
8.320000,0.86951939,0.95460852,-3.13803786e-02
8.330000,0.86956514,0.95463087,-3.13816776e-02
8.340000,0.86961116,0.95465325,-3.13826882e-02
8.350000,0.86965752,0.95467563,-3.13833502e-02
8.360000,0.86970422,0.95469795,-3.13836579e-02
8.370000,0.86975123,0.95472020,-3.13836472e-02
8.380000,0.86979849,0.95474237,-3.13833735e-02
8.390000,0.86984595,0.95476446,-3.13828854e-02
8.400000,0.86989359,0.95478652,-3.13822026e-02
8.410000,0.86994145,0.95480858,-3.13813002e-02
8.420000,0.86998958,0.95483070,-3.13801056e-02
8.430000,0.87003811,0.95485292,-3.13785072e-02
8.440000,0.87008716,0.95487527,-3.13763717e-02
8.450000,0.87013686,0.95489777,-3.13735684e-02
8.460000,0.87018733,0.95492040,-3.13699920e-02
8.470000,0.87023863,0.95494316,-3.13655814e-02
8.480000,0.87029075,0.95496604,-3.13603303e-02
8.490000,0.87034365,0.95498901,-3.13542874e-02
8.500000,0.87039723,0.95501208,-3.13475485e-02
8.510000,0.87045137,0.95503527,-3.13402416e-02
8.520000,0.87050593,0.95505859,-3.13325090e-02
8.530000,0.87056076,0.95508204,-3.13244909e-02
8.540000,0.87061574,0.95510564,-3.13163119e-02
8.550000,0.87067076,0.95512937,-3.13080728e-02
8.560000,0.87072577,0.95515317,-3.12998480e-02
8.570000,0.87078069,0.95517699,-3.12916861e-02
8.580000,0.87083552,0.95520075,-3.12836130e-02
8.590000,0.87089024,0.95522436,-3.12756348e-02
8.600000,0.87094487,0.95524778,-3.12677387e-02
8.610000,0.87099943,0.95527097,-3.12598927e-02
8.620000,0.87105399,0.95529394,-3.12520433e-02
8.630000,0.87110861,0.95531674,-3.12441142e-02
8.640000,0.87116340,0.95533944,-3.12360061e-02
8.650000,0.87121848,0.95536214,-3.12276011e-02
8.660000,0.87127397,0.95538494,-3.12187710e-02
8.670000,0.87133000,0.95540793,-3.12093897e-02
8.680000,0.87138668,0.95543116,-3.11993473e-02
8.690000,0.87144409,0.95545466,-3.11885645e-02
8.700000,0.87150226,0.95547842,-3.11770034e-02
8.710000,0.87156120,0.95550242,-3.11646723e-02
8.720000,0.87162084,0.95552664,-3.11516243e-02
8.730000,0.87168109,0.95555101,-3.11379479e-02
8.740000,0.87174186,0.95557552,-3.11237538e-02
8.750000,0.87180301,0.95560013,-3.11091576e-02
8.760000,0.87186445,0.95562482,-3.10942652e-02
8.770000,0.87192608,0.95564957,-3.10791615e-02
8.780000,0.87198786,0.95567433,-3.10639060e-02
8.790000,0.87204974,0.95569906,-3.10485356e-02
8.800000,0.87211170,0.95572369,-3.10330732e-02
8.810000,0.87217372,0.95574816,-3.10175397e-02
8.820000,0.87223577,0.95577239,-3.10019661e-02
8.830000,0.87229780,0.95579634,-3.09864008e-02
8.840000,0.87235974,0.95581997,-3.09709109e-02
8.850000,0.87242152,0.95584329,-3.09555750e-02
8.860000,0.87248305,0.95586636,-3.09404692e-02
8.870000,0.87254429,0.95588927,-3.09256476e-02
8.880000,0.87260522,0.95591213,-3.09111236e-02
8.890000,0.87266589,0.95593506,-3.08968537e-02
8.900000,0.87272639,0.95595818,-3.08827310e-02
8.910000,0.87278691,0.95598157,-3.08685878e-02
8.920000,0.87284764,0.95600529,-3.08542111e-02
8.930000,0.87290884,0.95602936,-3.08393664e-02
8.940000,0.87297071,0.95605376,-3.08238269e-02
8.950000,0.87303346,0.95607845,-3.08074033e-02
8.960000,0.87309721,0.95610338,-3.07899680e-02
8.970000,0.87316201,0.95612850,-3.07714689e-02
8.980000,0.87322784,0.95615375,-3.07519307e-02
8.990000,0.87329461,0.95617912,-3.07314437e-02
9.000000,0.87336217,0.95620460,-3.07101421e-02
9.010000,0.87343040,0.95623017,-3.06881774e-02
9.020000,0.87349913,0.95625586,-3.06656918e-02
9.030000,0.87356825,0.95628166,-3.06427984e-02
9.040000,0.87363770,0.95630755,-3.06195725e-02
9.050000,0.87370743,0.95633351,-3.05960544e-02
9.060000,0.87377741,0.95635949,-3.05722645e-02
9.070000,0.87384764,0.95638545,-3.05482250e-02
9.080000,0.87391806,0.95641133,-3.05239836e-02
9.090000,0.87398857,0.95643706,-3.04996306e-02
9.100000,0.87405905,0.95646260,-3.04753059e-02
9.110000,0.87412931,0.95648792,-3.04511908e-02
9.120000,0.87419914,0.95651301,-3.04274850e-02
9.130000,0.87426837,0.95653788,-3.04043731e-02
9.140000,0.87433686,0.95656258,-3.03819857e-02
9.150000,0.87440458,0.95658715,-3.03603643e-02
9.160000,0.87447159,0.95661168,-3.03394384e-02
9.170000,0.87453808,0.95663624,-3.03190198e-02
9.180000,0.87460434,0.95666094,-3.02988182e-02
9.190000,0.87467073,0.95668584,-3.02784758e-02
9.200000,0.87473763,0.95671101,-3.02576163e-02
9.210000,0.87480537,0.95673647,-3.02358985e-02
9.220000,0.87487422,0.95676225,-3.02130656e-02
9.230000,0.87494430,0.95678830,-3.01889803e-02
9.240000,0.87501564,0.95681458,-3.01636399e-02
9.250000,0.87508809,0.95684100,-3.01371680e-02
9.260000,0.87516144,0.95686746,-3.01097852e-02
9.270000,0.87523541,0.95689388,-3.00817643e-02
9.280000,0.87530974,0.95692017,-3.00533805e-02
9.290000,0.87538419,0.95694627,-3.00248635e-02
9.300000,0.87545862,0.95697215,-2.99963632e-02
9.310000,0.87553296,0.95699783,-2.99679321e-02
9.320000,0.87560726,0.95702333,-2.99395291e-02
9.330000,0.87568163,0.95704873,-2.99110404e-02
9.340000,0.87575624,0.95707408,-2.98823142e-02
9.350000,0.87583121,0.95709946,-2.98531995e-02
9.360000,0.87590668,0.95712490,-2.98235833e-02
9.370000,0.87598269,0.95715045,-2.97934171e-02
9.380000,0.87605921,0.95717609,-2.97627289e-02
9.390000,0.87613614,0.95720181,-2.97316186e-02
9.400000,0.87621333,0.95722757,-2.97002379e-02
9.410000,0.87629060,0.95725332,-2.96687594e-02
