freq,omega,power,mass_GeV
49.14062500,308.75965299,1.58200451e-22,327604.1667
49.14140625,308.76456172,1.32704535e-22,327609.3750
49.14218750,308.76947046,8.59561020e-23,327614.5833
49.14296875,308.77437920,4.52402572e-23,327619.7917
49.14375000,308.77928794,3.42102592e-23,327625.0000
49.14453125,308.78419668,5.90534338e-23,327630.2083
49.14531250,308.78910542,1.04979206e-22,327635.4167
49.14609375,308.79401416,1.44905015e-22,327640.6250
49.14687500,308.79892289,1.55385917e-22,327645.8333
49.14765625,308.80383163,1.30279451e-22,327651.0417
49.14843750,308.80874037,8.43160092e-23,327656.2500
49.14921875,308.81364911,4.43651133e-23,327661.4583
49.15000000,308.81855785,3.36945835e-23,327666.6667
49.15078125,308.82346659,5.83816829e-23,327671.8750
49.15156250,308.82837532,1.03787997e-22,327677.0833
49.15234375,308.83328406,1.43222488e-22,327682.2917
49.15312500,308.83819280,1.53558581e-22,327687.5000
49.15390625,308.84310154,1.28769188e-22,327692.7083
49.15468750,308.84801028,8.33654208e-23,327697.9167
49.15546875,308.85291902,4.38696639e-23,327703.1250
49.15625000,308.85782776,3.32321557e-23,327708.3333
49.15703125,308.86273649,5.74519714e-23,327713.5417
49.15781250,308.86764523,1.02126587e-22,327718.7500
49.15859375,308.87255397,1.40941878e-22,327723.9583
49.15937500,308.87746271,1.51120300e-22,327729.1667
49.16015625,308.88237145,1.26719295e-22,327734.3750
49.16093750,308.88728019,8.20368308e-23,327739.5833
49.16171875,308.89218893,4.31718658e-23,327744.7917
49.16250000,308.89709766,3.27287464e-23,327750.0000
49.16328125,308.90200640,5.65994608e-23,327755.2083
49.16406250,308.90691514,1.00587760e-22,327760.4167
49.16484375,308.91182388,1.38786452e-22,327765.6250
49.16562500,308.91673262,1.48775882e-22,327770.8333
49.16640625,308.92164136,1.24726141e-22,327776.0417
49.16718750,308.92655010,8.07297467e-23,327781.2500
49.16796875,308.93145883,4.25120692e-23,327786.4583
49.16875000,308.93636757,3.23230482e-23,327791.6667
49.16953125,308.94127631,5.59312653e-23,327796.8750
49.17031250,308.94618505,9.93303281e-23,327802.0833
49.17109375,308.95109379,1.36969465e-22,327807.2917
49.17187500,308.95600253,1.46772469e-22,327812.5000
49.17265625,308.96091126,1.22998844e-22,327817.7083
49.17343750,308.96582000,7.95691327e-23,327822.9167
49.17421875,308.97072874,4.18310025e-23,327828.1250
49.17500000,308.97563748,3.17246308e-23,327833.3333
49.17578125,308.98054622,5.49323107e-23,327838.5417
49.17656250,308.98545496,9.76593932e-23,327843.7500
49.17734375,308.99036370,1.34749794e-22,327848.9583
49.17812500,308.99527243,1.44431681e-22,327854.1667
49.17890625,309.00018117,1.21066354e-22,327859.3750
49.17968750,309.00508991,7.83487183e-23,327864.5833
49.18046875,309.00999865,4.12387063e-23,327869.7917
49.18125000,309.01490739,3.13083306e-23,327875.0000
49.18203125,309.01981613,5.41625742e-23,327880.2083
49.18281250,309.02472487,9.61982687e-23,327885.4167
49.18359375,309.02963360,1.32651314e-22,327890.6250
49.18437500,309.03454234,1.42118094e-22,327895.8333
49.18515625,309.03945108,1.19062694e-22,327901.0417
49.18593750,309.04435982,7.70025280e-23,327906.2500
49.18671875,309.04926856,4.05092992e-23,327911.4583
49.18750000,309.05417730,3.08140050e-23,327916.6667
49.18828125,309.05908604,5.34018676e-23,327921.8750
49.18906250,309.06399477,9.48494933e-23,327927.0833
49.18984375,309.06890351,1.30762128e-22,327932.2917
49.19062500,309.07381225,1.40055618e-22,327937.5000
49.19140625,309.07872099,1.17310421e-22,327942.7083
49.19218750,309.08362973,7.58534404e-23,327947.9167
49.19296875,309.08853847,3.98994590e-23,327953.1250
49.19375000,309.09344721,3.03726068e-23,327958.3333
49.19453125,309.09835594,5.26513570e-23,327963.5417
49.19531250,309.10326468,9.34979669e-23,327968.7500
49.19609375,309.10817342,1.28890043e-22,327973.9583
49.19687500,309.11308216,1.38041070e-22,327979.1667
49.19765625,309.11799090,1.15617117e-22,327984.3750
49.19843750,309.12289964,7.47652820e-23,327989.5833
49.19921875,309.12780837,3.93220213e-23,327994.7917
49.20000000,309.13271711,2.98967033e-23,328000.0000
49.20078125,309.13762585,5.17868713e-23,328005.2083
49.20156250,309.14253459,9.19478209e-23,328010.4167
49.20234375,309.14744333,1.26732612e-22,328015.6250
49.20312500,309.15235207,1.35720112e-22,328020.8333
49.20390625,309.15726081,1.13620766e-22,328026.0417
49.20468750,309.16216954,7.34242298e-23,328031.2500
49.20546875,309.16707828,3.85851622e-23,328036.4583
49.20625000,309.17198702,2.93779663e-23,328041.6667
49.20703125,309.17689576,5.10014676e-23,328046.8750
49.20781250,309.18180450,9.06118534e-23,328052.0833
49.20859375,309.18671324,1.24913338e-22,328057.2917
49.20937500,309.19162198,1.33789356e-22,328062.5000
49.21015625,309.19653071,1.12060842e-22,328067.7083
49.21093750,309.20143945,7.24735679e-23,328072.9167
49.21171875,309.20634819,3.81600776e-23,328078.1250
49.21250000,309.21125693,2.90309863e-23,328083.3333
49.21328125,309.21616567,5.02371599e-23,328088.5417
49.21406250,309.22107441,8.91158084e-23,328093.7500
49.21484375,309.22598315,1.22744131e-22,328098.9583
49.21562500,309.23089188,1.31366839e-22,328104.1667
49.21640625,309.23580062,1.09928894e-22,328109.3750
49.21718750,309.24070936,7.09933969e-23,328114.5833
49.21796875,309.24561810,3.73078440e-23,328119.7917
49.21875000,309.25052684,2.84774559e-23,328125.0000
49.21953125,309.25543558,4.95011348e-23,328130.2083
49.22031250,309.26034431,8.78988689e-23,328135.4167
49.22109375,309.26525305,1.21081393e-22,328140.6250
49.22187500,309.27016179,1.29580257e-22,328145.8333
49.22265625,309.27507053,1.08431617e-22,328151.0417
49.22343750,309.27997927,7.00224515e-23,328156.2500
49.22421875,309.28488801,3.67659047e-23,328161.4583
49.22500000,309.28979675,2.79795729e-23,328166.6667
49.22578125,309.29470548,4.85974144e-23,328171.8750
49.22656250,309.29961422,8.63505059e-23,328177.0833
49.22734375,309.30452296,1.18985907e-22,328182.2917
49.22812500,309.30943170,1.27402770e-22,328187.5000
49.22890625,309.31434044,1.06645537e-22,328192.7083
49.22968750,309.31924918,6.89326611e-23,328197.9167
49.23046875,309.32415792,3.62877053e-23,328203.1250
49.23125000,309.32906665,2.76811617e-23,328208.3333
49.23203125,309.33397539,4.79633643e-23,328213.5417
49.23281250,309.33888413,8.50374632e-23,328218.7500
49.23359375,309.34379287,1.17065086e-22,328223.9583
49.23437500,309.34870161,1.25226990e-22,328229.1667
49.23515625,309.35361035,1.04742036e-22,328234.3750
49.23593750,309.35851909,6.76187602e-23,328239.5833
49.23671875,309.36342782,3.55371991e-23,328244.7917
49.23750000,309.36833656,2.71615953e-23,328250.0000
49.23828125,309.37324530,4.72034389e-23,328255.2083
49.23906250,309.37815404,8.37720078e-23,328260.4167
49.23984375,309.38306278,1.15319692e-22,328265.6250
49.24062500,309.38797152,1.23350346e-22,328270.8333
49.24140625,309.39288025,1.03172067e-22,328276.0417
49.24218750,309.39778899,6.66142660e-23,328281.2500
49.24296875,309.40269773,3.50152132e-23,328286.4583
49.24375000,309.40760647,2.67496438e-23,328291.6667
49.24453125,309.41251521,4.64472790e-23,328296.8750
49.24531250,309.41742395,8.23916326e-23,328302.0833
49.24609375,309.42233269,1.13389488e-22,328307.2917
49.24687500,309.42724142,1.21252545e-22,328312.5000
49.24765625,309.43215016,1.01377522e-22,328317.7083
49.24843750,309.43705890,6.53993968e-23,328322.9167
49.24921875,309.44196764,3.43262851e-23,328328.1250
49.25000000,309.44687638,2.62070611e-23,328333.3333
49.25078125,309.45178512,4.55988933e-23,328338.5417
49.25156250,309.45669386,8.09595933e-23,328343.7500
49.25234375,309.46160259,1.11462747e-22,328348.9583
49.25312500,309.46651133,1.19207486e-22,328354.1667
49.25390625,309.47142007,9.96922335e-23,328359.3750
49.25468750,309.47632881,6.43647322e-23,328364.5833
49.25546875,309.48123755,3.38783147e-23,328369.7917
49.25625000,309.48614629,2.59776975e-23,328375.0000
49.25703125,309.49105503,4.51188779e-23,328380.2083
49.25781250,309.49596376,7.99280752e-23,328385.4167
49.25859375,309.50087250,1.09909062e-22,328390.6250
49.25937500,309.50578124,1.17461556e-22,328395.8333
49.26015625,309.51068998,9.81681433e-23,328401.0417
49.26093750,309.51559872,6.33091026e-23,328406.2500
49.26171875,309.52050746,3.32077333e-23,328411.4583
49.26250000,309.52541619,2.53148216e-23,328416.6667
49.26328125,309.53032493,4.40263686e-23,328421.8750
49.26406250,309.53523367,7.81674958e-23,328427.0833
49.26484375,309.54014241,1.07593911e-22,328432.2917
49.26562500,309.54505115,1.15034858e-22,328437.5000
49.26640625,309.54995989,9.61475350e-23,328442.7083
49.26718750,309.55486863,6.20257033e-23,328447.9167
49.26796875,309.55977736,3.26366650e-23,328453.1250
49.26875000,309.56468610,2.50950634e-23,328458.3333
49.26953125,309.56959484,4.36705623e-23,328463.5417
49.27031250,309.57450358,7.73416822e-23,328468.7500
49.27109375,309.57941232,1.06289154e-22,328473.9583
49.27187500,309.58432106,1.13529432e-22,328479.1667
49.27265625,309.58922980,9.48331010e-23,328484.3750
49.27343750,309.59413853,6.11278976e-23,328489.5833
49.27421875,309.59904727,3.20844801e-23,328494.7917
49.27500000,309.60395601,2.45381111e-23,328500.0000
49.27578125,309.60886475,4.27034833e-23,328505.2083
49.27656250,309.61377349,7.57345181e-23,328510.4167
49.27734375,309.61868223,1.04152550e-22,328515.6250
49.27812500,309.62359097,1.11255715e-22,328520.8333
49.27890625,309.62849970,9.29051653e-23,328526.0417
49.27968750,309.63340844,5.98454963e-23,328531.2500
49.28046875,309.63831718,3.13928968e-23,328536.4583
49.28125000,309.64322592,2.40952702e-23,328541.6667
49.28203125,309.64813466,4.20699871e-23,328546.8750
49.28281250,309.65304340,7.46331162e-23,328552.0833
49.28359375,309.65795214,1.02632911e-22,328557.2917
49.28437500,309.66286087,1.09658124e-22,328562.5000
49.28515625,309.66776961,9.16319921e-23,328567.7083
49.28593750,309.67267835,5.91212630e-23,328572.9167
49.28671875,309.67758709,3.11084358e-23,328578.1250
49.28750000,309.68249583,2.38636618e-23,328583.3333
49.28828125,309.68740457,4.14207555e-23,328588.5417
49.28906250,309.69231330,7.32877384e-23,328593.7500
49.28984375,309.69722204,1.00670634e-22,328598.9583
49.29062500,309.70213078,1.07463075e-22,328604.1667
49.29140625,309.70703952,8.96712421e-23,328609.3750
49.29218750,309.71194826,5.77194533e-23,328614.5833
49.29296875,309.71685700,3.02493899e-23,328619.7917
49.29375000,309.72176574,2.32183677e-23,328625.0000
49.29453125,309.72667447,4.05661640e-23,328630.2083
49.29531250,309.73158321,7.19666637e-23,328635.4167
49.29609375,309.73649195,9.89218355e-23,328640.6250
49.29687500,309.74140069,1.05613757e-22,328645.8333
49.29765625,309.74630943,8.81603448e-23,328651.0417
49.29843750,309.75121817,5.67793602e-23,328656.2500
49.29921875,309.75612691,2.98163196e-23,328661.4583
49.30000000,309.76103564,2.29379415e-23,328666.6667
49.30078125,309.76594438,3.99970690e-23,328671.8750
49.30156250,309.77085312,7.08404839e-23,328677.0833
49.30234375,309.77576186,9.72865170e-23,328682.2917
49.30312500,309.78067060,1.03826186e-22,328687.5000
49.30390625,309.78557934,8.66286565e-23,328692.7083
49.30468750,309.79048808,5.57922207e-23,328697.9167
49.30546875,309.79539681,2.93119347e-23,328703.1250
49.30625000,309.80030555,2.25792927e-23,328708.3333
49.30703125,309.80521429,3.93626750e-23,328713.5417
49.30781250,309.81012303,6.96663196e-23,328718.7500
49.30859375,309.81503177,9.56208931e-23,328723.9583
49.30937500,309.81994051,1.01992222e-22,328729.1667
49.31015625,309.82484924,8.50530479e-23,328734.3750
49.31093750,309.82975798,5.47163075e-23,328739.5833
49.31171875,309.83466672,2.86806290e-23,328744.7917
49.31250000,309.83957546,2.20561608e-23,328750.0000
49.31328125,309.84448420,3.85344352e-23,328755.2083
49.31406250,309.84939294,6.82901852e-23,328760.4167
49.31484375,309.85430168,9.37780896e-23,328765.6250
49.31562500,309.85921041,1.00043012e-22,328770.8333
49.31640625,309.86411915,8.34315518e-23,328776.0417
49.31718750,309.86902789,5.36972025e-23,328781.2500
49.31796875,309.87393663,2.82129591e-23,328786.4583
49.31875000,309.87884537,2.18052000e-23,328791.6667
49.31953125,309.88375411,3.80748665e-23,328796.8750
49.32031250,309.88866285,6.73407106e-23,328802.0833
49.32109375,309.89357158,9.23660043e-23,328807.2917
49.32187500,309.89848032,9.84644509e-23,328812.5000
49.32265625,309.90338906,8.20615436e-23,328817.7083
49.32343750,309.90829780,5.27568465e-23,328822.9167
49.32421875,309.91320654,2.76229800e-23,328828.1250
49.32500000,309.91811528,2.12340215e-23,328833.3333
49.32578125,309.92302402,3.71305424e-23,328838.5417
49.32656250,309.92793275,6.58116447e-23,328843.7500
49.32734375,309.93284149,9.03677327e-23,328848.9583
49.32812500,309.93775023,9.63870456e-23,328854.1667
49.32890625,309.94265897,8.03570361e-23,328859.3750
49.32968750,309.94756771,5.16966362e-23,328864.5833
49.33046875,309.95247645,2.71613026e-23,328869.7917
49.33125000,309.95738518,2.10100066e-23,328875.0000
49.33203125,309.96229392,3.66939245e-23,328880.2083
49.33281250,309.96720266,6.48701934e-23,328885.4167
49.33359375,309.97211140,8.89499119e-23,328890.6250
49.33437500,309.97702014,9.47704568e-23,328895.8333
49.33515625,309.98192888,7.89532265e-23,328901.0417
49.33593750,309.98683762,5.07416778e-23,328906.2500
49.33671875,309.99174635,2.65999456e-23,328911.4583
49.33750000,309.99665509,2.05158831e-23,328916.6667
49.33828125,310.00156383,3.58700156e-23,328921.8750
49.33906250,310.00647257,6.34880804e-23,328927.0833
49.33984375,310.01138131,8.70709205e-23,328932.2917
49.34062500,310.01629005,9.27629137e-23,328937.5000
49.34140625,310.02119879,7.72516498e-23,328942.7083
49.34218750,310.02610752,4.96263891e-23,328947.9167
49.34296875,310.03101626,2.60379461e-23,328953.1250
49.34375000,310.03592500,2.02055880e-23,328958.3333
49.34453125,310.04083374,3.53977125e-23,328963.5417
49.34531250,310.04574248,6.25808719e-23,328968.7500
49.34609375,310.05065122,8.57443259e-23,328973.9583
49.34687500,310.05555996,9.12918100e-23,328979.1667
49.34765625,310.06046869,7.59861117e-23,328984.3750
49.34843750,310.06537743,4.87784036e-23,328989.5833
49.34921875,310.07028617,2.55383832e-23,328994.7917
49.35000000,310.07519491,1.97356322e-23,329000.0000
49.35078125,310.08010365,3.45858945e-23,329005.2083
49.35156250,310.08501239,6.12240031e-23,329010.4167
49.35234375,310.08992112,8.39359976e-23,329015.6250
49.35312500,310.09482986,8.93971269e-23,329020.8333
49.35390625,310.09973860,7.44243564e-23,329026.0417
49.35468750,310.10464734,4.78021845e-23,329031.2500
49.35546875,310.10955608,2.50936861e-23,329036.4583
49.35625000,310.11446482,1.94875369e-23,329041.6667
49.35703125,310.11937356,3.41151289e-23,329046.8750
49.35781250,310.12428229,6.02643169e-23,329052.0833
49.35859375,310.12919103,8.25224817e-23,329057.2917
49.35937500,310.13409977,8.78198353e-23,329062.5000
49.36015625,310.13900851,7.30613637e-23,329067.7083
49.36093750,310.14391725,4.68822805e-23,329072.9167
49.36171875,310.14882599,2.45537011e-23,329078.1250
49.36250000,310.15373473,1.90055207e-23,329083.3333
49.36328125,310.15864346,3.33090944e-23,329088.5417
49.36406250,310.16355220,5.89115130e-23,329093.7500
49.36484375,310.16846094,8.07014980e-23,329098.9583
49.36562500,310.17336968,8.58843968e-23,329104.1667
49.36640625,310.17827842,7.14359625e-23,329109.3750
49.36718750,310.18318716,4.58321516e-23,329114.5833
49.36796875,310.18809590,2.40376991e-23,329119.7917
49.36875000,310.19300463,1.87173208e-23,329125.0000
49.36953125,310.19791337,3.28403325e-23,329130.2083
49.37031250,310.20282211,5.79966979e-23,329135.4167
49.37109375,310.20773085,7.93663459e-23,329140.6250
49.37187500,310.21263959,8.43966365e-23,329145.8333
49.37265625,310.21754833,7.01494999e-23,329151.0417
49.37343750,310.22245706,4.49649450e-23,329156.2500
49.37421875,310.22736580,2.35279622e-23,329161.4583
49.37500000,310.23227454,1.82550582e-23,329166.6667
49.37578125,310.23718328,3.20592904e-23,329171.8750
49.37656250,310.24209202,5.66850117e-23,329177.0833
49.37734375,310.24700076,7.76021763e-23,329182.2917
49.37812500,310.25190950,8.25249542e-23,329187.5000
49.37890625,310.25681823,6.85888321e-23,329192.7083
49.37968750,310.26172697,4.39750592e-23,329197.9167
49.38046875,310.26663571,2.30639376e-23,329203.1250
49.38125000,310.27154445,1.80113237e-23,329208.3333
49.38203125,310.27645319,3.16308105e-23,329213.5417
49.38281250,310.28136193,5.58132638e-23,329218.7500
49.38359375,310.28627067,7.62941152e-23,329223.9583
49.38437500,310.29117940,8.10492067e-23,329229.1667
49.38515625,310.29608814,6.72911981e-23,329234.3750
49.38593750,310.30099688,4.30781739e-23,329239.5833
49.38671875,310.30590562,2.25319698e-23,329244.7917
49.38750000,310.31081436,1.75758325e-23,329250.0000
49.38828125,310.31572310,3.09638518e-23,329255.2083
49.38906250,310.32063184,5.47264828e-23,329260.4167
49.38984375,310.32554057,7.48707365e-23,329265.6250
49.39062500,310.33044931,7.95883407e-23,329270.8333
49.39140625,310.33535805,6.61444916e-23,329276.0417
49.39218750,310.34026679,4.24122693e-23,329281.2500
49.39296875,310.34517553,2.22276554e-23,329286.4583
49.39375000,310.35008427,1.72574265e-23,329291.6667
49.39453125,310.35499301,3.02191193e-23,329296.8750
49.39531250,310.35990174,5.33183277e-23,329302.0833
49.39609375,310.36481048,7.28834841e-23,329307.2917
49.39687500,310.36971922,7.74017896e-23,329312.5000
49.39765625,310.37462796,6.42300442e-23,329317.7083
49.39843750,310.37953670,4.11037062e-23,329322.9167
49.39921875,310.38444544,2.15602623e-23,329328.1250
49.40000000,310.38935417,1.69933014e-23,329333.3333
